date,open,high,low,close,volume,average,barCount
2020-01-03 15:00:00,159.67,159.71,159.17,159.31,24029,159.446,13911
2020-01-03 16:00:00,159.31,159.6,159.07,159.59,14478,159.349,7931
2020-01-03 17:00:00,159.59,159.95,159.45,159.71,12999,159.687,7287
2020-01-03 18:00:00,159.71,159.78,159.16,159.39,13722,159.521,7995
2020-01-03 19:00:00,159.38,159.6,159.11,159.55,11880,159.283,5873
2020-01-03 20:00:00,159.56,159.69,158.58,158.59,34660,159.09,18969
2020-01-06 14:30:00,157.08,158.28,156.51,158.25,27647,157.45,12026
2020-01-06 15:00:00,158.25,158.93,157.99,158.61,21194,158.455,12209
2020-01-06 16:00:00,158.62,158.82,158.24,158.24,12686,158.559,7115
2020-01-06 17:00:00,158.24,158.35,157.97,158.31,12142,158.162,6601
2020-01-06 18:00:00,158.28,158.54,158.22,158.38,9551,158.392,5622
2020-01-06 19:00:00,158.36,158.7,158.27,158.49,11102,158.515,6188
2020-01-06 20:00:00,158.5,159.1,158.27,159.02,31182,158.711,17858
2020-01-07 14:30:00,159.32,159.67,158.46,158.92,26923,159.03,13771
2020-01-07 15:00:00,158.93,159.14,158.42,158.9,22059,158.796,12269
2020-01-07 16:00:00,158.9,159.13,158.49,158.66,16046,158.832,8951
2020-01-07 17:00:00,158.66,158.79,158.34,158.39,13481,158.568,7593
2020-01-07 18:00:00,158.4,158.73,158.29,158.37,13681,158.498,7161
2020-01-07 19:00:00,158.37,158.38,157.84,158.04,18962,158.024,9713
2020-01-07 20:00:00,158.04,158.31,157.32,157.6,36575,157.777,20697
2020-01-08 14:30:00,158.93,158.99,157.94,158.6,28122,158.494,11858
2020-01-08 15:00:00,158.61,159.29,158.51,159.18,28268,158.922,15231
2020-01-08 16:00:00,159.18,160.18,158.88,159.84,36561,159.615,20368
2020-01-08 17:00:00,159.84,160.05,159.77,159.9,20491,159.944,10610
2020-01-08 18:00:00,159.9,159.97,159.47,159.81,14227,159.747,7856
2020-01-08 19:00:00,159.81,160.36,159.8,160.34,14863,160.03,8010
2020-01-08 20:00:00,160.35,160.8,159.86,160.14,44208,160.35,26892
2020-01-09 14:30:00,161.81,162.22,161.34,161.63,29154,161.796,13526
2020-01-09 15:00:00,161.64,161.77,161.37,161.7,20916,161.564,11500
2020-01-09 16:00:00,161.7,162.17,161.62,162.13,17832,161.887,9435
2020-01-09 17:00:00,162.12,162.2,161.03,161.68,20533,161.618,10849
2020-01-09 18:00:00,161.68,162.01,161.56,161.84,12173,161.774,6889
2020-01-09 19:00:00,161.84,162.04,161.6,161.83,13562,161.871,8181
2020-01-09 20:00:00,161.83,162.12,161.37,162.09,26446,161.745,15104
2020-01-10 14:30:00,162.74,162.91,162.13,162.63,24273,162.561,9782
2020-01-10 15:00:00,162.64,163.22,162.54,162.81,27849,162.893,15145
2020-01-10 16:00:00,162.81,162.95,162.3,162.49,15926,162.629,8602
2020-01-10 17:00:00,162.49,162.5,161.82,162.18,17853,162.15,9731
2020-01-10 18:00:00,162.18,162.36,162.05,162.36,10280,162.222,5869
2020-01-10 19:00:00,162.35,162.39,161.9,162.16,11115,162.077,6641
2020-01-10 20:00:00,162.15,162.17,161.18,161.32,34834,161.527,20656
2020-01-13 14:30:00,161.89,162.3,161.49,161.93,23809,161.837,11338
2020-01-13 15:00:00,161.93,162.02,161.26,161.54,20446,161.623,12139
2020-01-13 16:00:00,161.55,162.18,161.47,162.18,19743,161.911,12552
2020-01-13 17:00:00,162.19,162.58,162.15,162.55,13574,162.392,7886
2020-01-13 18:00:00,162.56,162.87,162.48,162.73,11654,162.694,6646
2020-01-13 19:00:00,162.74,163.06,162.69,162.88,12299,162.902,7063
2020-01-13 20:00:00,162.89,163.31,162.8,163.28,26708,163.05,14779
2020-01-14 14:30:00,163.22,163.46,162.52,162.85,27651,163.061,14078
2020-01-14 15:00:00,162.85,163.6,162.77,163.18,24364,163.261,14761
2020-01-14 16:00:00,163.2,163.24,162.82,163.2,12348,163.03,7365
2020-01-14 17:00:00,163.2,163.45,163.12,163.21,8929,163.27,5352
2020-01-14 18:00:00,163.21,163.56,162.74,162.78,20726,163.183,11955
2020-01-14 19:00:00,162.79,162.88,162.3,162.54,22308,162.608,13654
2020-01-14 20:00:00,162.54,162.61,161.72,162.15,33973,162.117,19874
2020-01-15 14:30:00,162.6,163.4,162.57,163.23,20993,163.02,9707
2020-01-15 15:00:00,163.28,163.93,163.13,163.81,22083,163.511,12022
2020-01-15 16:00:00,163.81,163.82,163.32,163.45,15387,163.562,9070
2020-01-15 17:00:00,163.46,163.94,163.4,163.46,14656,163.682,8355
2020-01-15 18:00:00,163.45,163.67,163.31,163.45,13208,163.485,7907
2020-01-15 19:00:00,163.45,163.89,163.38,163.58,13184,163.673,7687
2020-01-15 20:00:00,163.59,163.61,162.96,163.29,33749,163.208,19896
2020-01-16 14:30:00,164.35,164.76,164.03,164.69,22845,164.423,10471
2020-01-16 15:00:00,164.68,165.15,164.54,164.84,26181,164.899,14655
2020-01-16 16:00:00,164.85,165.1,164.53,164.99,16274,164.829,9123
2020-01-16 17:00:00,164.97,165.3,164.94,165.01,14187,165.123,7614
2020-01-16 18:00:00,165.02,165.18,164.83,165.11,12451,164.997,7270
2020-01-16 19:00:00,165.11,165.54,165.07,165.44,14995,165.347,9039
2020-01-16 20:00:00,165.44,166.24,165.38,166.21,38319,165.785,22182
2020-01-17 14:30:00,167.42,167.47,165.77,166.57,70290,166.897,18819
2020-01-17 15:00:00,166.56,166.58,165.81,166.03,28775,166.183,16466
2020-01-17 16:00:00,166.02,166.13,165.43,165.7,20514,165.694,11615
2020-01-17 17:00:00,165.7,166.3,165.53,166.03,16466,165.982,9422
2020-01-17 18:00:00,166.03,166.43,166.01,166.34,11453,166.257,6523
2020-01-17 19:00:00,166.34,166.58,166.16,166.41,14918,166.371,8547
2020-01-17 20:00:00,166.4,167.33,166.17,167.05,36111,166.871,21374
2020-01-21 14:30:00,166.74,167.49,166.5,167.4,28278,166.998,11283
2020-01-21 15:00:00,167.37,167.96,166.85,167.3,26626,167.527,13530
2020-01-21 16:00:00,167.29,168.19,167.26,167.61,20528,167.793,11053
2020-01-21 17:00:00,167.6,167.79,167.47,167.49,13480,167.619,6817
2020-01-21 18:00:00,167.49,167.52,166.64,166.79,20502,167.025,10215
2020-01-21 19:00:00,166.79,167.1,166.5,166.79,15298,166.785,8573
2020-01-21 20:00:00,166.78,167.1,166.43,166.49,31124,166.703,17889
2020-01-22 14:30:00,167.27,167.49,166.87,167.39,23254,167.259,10990
2020-01-22 15:00:00,167.4,167.41,166.86,166.87,27464,167.092,13076
2020-01-22 16:00:00,166.87,166.93,166.09,166.25,21554,166.529,10950
2020-01-22 17:00:00,166.26,166.61,165.9,166.57,21101,166.195,11755
2020-01-22 18:00:00,166.57,166.7,166.11,166.28,14212,166.466,7643
2020-01-22 19:00:00,166.28,166.42,166.0,166.38,15495,166.188,7938
2020-01-22 20:00:00,166.38,166.41,165.68,165.69,31186,165.914,18313
2020-01-23 14:30:00,166.19,166.35,165.27,166.2,21688,165.887,11391
2020-01-23 15:00:00,166.19,166.62,166.02,166.22,20381,166.358,11868
2020-01-23 16:00:00,166.21,166.34,165.61,165.97,13319,165.979,7431
2020-01-23 17:00:00,165.95,166.23,165.87,165.91,9167,166.084,5642
2020-01-23 18:00:00,165.92,166.22,165.8,166.1,8338,166.025,4935
2020-01-23 19:00:00,166.09,166.35,166.09,166.34,11071,166.213,6237
2020-01-23 20:00:00,166.34,166.8,166.17,166.72,24517,166.492,14650
2020-01-24 14:30:00,167.46,167.53,166.83,167.41,25069,167.313,10686
2020-01-24 15:00:00,167.4,167.43,166.77,167.23,20809,167.18,11779
2020-01-24 16:00:00,167.24,167.43,166.55,166.72,21433,167.032,10946
2020-01-24 17:00:00,166.71,166.75,165.73,166.36,20382,166.228,11574
2020-01-24 18:00:00,166.37,166.38,164.85,165.25,19245,165.487,11165
2020-01-24 19:00:00,165.25,165.34,164.45,165.04,28233,164.842,15885
2020-01-24 20:00:00,165.03,165.61,164.58,165.04,45591,165.046,27694
2020-01-27 14:30:00,161.17,162.37,160.2,162.04,43438,161.557,22643
2020-01-27 15:00:00,162.05,162.71,161.73,162.27,33197,162.162,19738
2020-01-27 16:00:00,162.27,163.08,162.16,162.88,25379,162.655,15862
2020-01-27 17:00:00,162.87,163.38,162.61,162.97,17309,163.096,10780
2020-01-27 18:00:00,162.97,163.22,162.74,162.97,15060,162.991,9331
2020-01-27 19:00:00,162.98,163.09,162.21,162.51,16970,162.735,10546
2020-01-27 20:00:00,162.5,162.77,162.01,162.26,34779,162.331,22052
2020-01-28 14:30:00,163.78,164.14,163.07,163.89,25101,163.714,12419
2020-01-28 15:00:00,163.9,165.28,163.88,165.04,29928,164.718,16550
2020-01-28 16:00:00,165.04,165.6,164.76,165.4,20051,165.218,10756
2020-01-28 17:00:00,165.4,165.59,165.13,165.29,13433,165.365,7700
2020-01-28 18:00:00,165.28,165.36,164.75,165.23,12500,165.086,7043
2020-01-28 19:00:00,165.23,165.65,165.23,165.57,15542,165.462,8473
2020-01-28 20:00:00,165.57,165.76,165.38,165.46,33858,165.588,19032
2020-01-29 14:30:00,167.84,168.0,166.09,166.37,40307,167.165,18491
2020-01-29 15:00:00,166.36,167.15,165.69,167.08,34549,166.492,21421
2020-01-29 16:00:00,167.08,167.3,166.89,167.23,22648,167.094,12457
2020-01-29 17:00:00,167.23,168.1,167.21,167.88,23585,167.64,12230
2020-01-29 18:00:00,167.89,168.38,167.46,168.12,19710,168.018,10280
2020-01-29 19:00:00,168.1,168.75,167.97,168.4,27486,168.481,14443
2020-01-29 20:00:00,168.41,168.5,167.61,168.18,52005,168.105,29665
2020-01-30 14:30:00,174.02,174.05,172.41,172.44,110994,173.203,55158
2020-01-30 15:00:00,172.44,172.79,171.33,171.69,78140,172.038,40084
2020-01-30 16:00:00,171.7,172.39,171.59,171.78,41752,171.952,23521
2020-01-30 17:00:00,171.79,172.19,170.79,171.38,39095,171.535,19788
2020-01-30 18:00:00,171.39,171.69,170.95,171.28,25342,171.297,12657
2020-01-30 19:00:00,171.28,172.89,171.25,172.58,43208,172.089,22902
2020-01-30 20:00:00,172.6,173.31,172.24,172.74,68266,172.946,39234
2020-01-31 14:30:00,172.19,172.4,171.16,171.71,37959,171.743,18958
2020-01-31 15:00:00,171.71,171.71,170.28,170.76,48858,170.956,27306
2020-01-31 16:00:00,170.78,170.96,169.58,170.64,38723,170.358,23048
2020-01-31 17:00:00,170.64,170.66,169.82,170.47,26330,170.323,15801
2020-01-31 18:00:00,170.46,170.77,170.1,170.6,23739,170.41,13877
2020-01-31 19:00:00,170.6,171.31,170.53,170.69,27254,170.9,16150
2020-01-31 20:00:00,170.69,170.86,169.65,170.17,61987,170.214,39219
2020-02-03 14:30:00,170.43,172.22,170.4,172.22,36434,171.259,15264
2020-02-03 15:00:00,172.23,173.13,171.95,172.57,38538,172.72,20827
2020-02-03 16:00:00,172.58,172.95,172.08,172.57,23898,172.553,13894
2020-02-03 17:00:00,172.57,174.02,172.4,173.87,22664,173.335,12142
2020-02-03 18:00:00,173.88,173.91,173.3,173.81,16861,173.674,10129
2020-02-03 19:00:00,173.81,174.37,173.43,174.27,24347,173.96,13034
2020-02-03 20:00:00,174.27,174.5,173.76,174.39,43698,174.207,25044
2020-02-04 14:30:00,177.13,177.67,176.31,177.58,41363,177.009,19531
2020-02-04 15:00:00,177.62,180.0,177.47,179.06,54996,178.746,31244
2020-02-04 16:00:00,179.06,180.64,179.05,180.07,39449,179.965,20387
2020-02-04 17:00:00,180.06,180.28,179.78,179.83,22792,180.0,11843
2020-02-04 18:00:00,179.84,179.88,179.01,179.31,25575,179.406,13094
2020-02-04 19:00:00,179.32,179.65,179.28,179.49,23261,179.478,13309
2020-02-04 20:00:00,179.49,180.19,179.34,180.13,43748,179.732,24055
2020-02-05 14:30:00,184.03,184.2,181.06,181.46,55931,182.508,26451
2020-02-05 15:00:00,181.47,182.33,179.92,180.37,59402,181.085,32879
2020-02-05 16:00:00,180.37,180.38,178.41,179.16,48389,179.335,24954
2020-02-05 17:00:00,179.16,180.09,179.08,179.39,27384,179.646,14015
2020-02-05 18:00:00,179.4,179.4,178.81,179.01,18424,179.096,10926
2020-02-05 19:00:00,179.02,180.61,178.78,180.32,29380,179.661,15947
2020-02-05 20:00:00,180.32,180.99,179.37,179.94,52047,180.038,30326
2020-02-06 14:30:00,180.97,181.95,180.05,181.95,35500,181.029,16473
2020-02-06 15:00:00,181.94,182.4,181.2,182.0,32852,181.828,18310
2020-02-06 16:00:00,182.01,182.98,181.92,182.21,25416,182.553,14523
2020-02-06 17:00:00,182.21,183.62,182.19,183.6,22194,182.872,11868
2020-02-06 18:00:00,183.6,183.82,182.95,183.1,23285,183.233,11431
2020-02-06 19:00:00,183.09,183.35,182.27,182.65,24339,182.898,13597
2020-02-06 20:00:00,182.65,183.69,182.47,183.64,37443,183.089,22345
2020-02-07 14:30:00,182.87,184.78,182.48,183.93,38650,183.552,19151
2020-02-07 15:00:00,183.92,185.36,183.4,184.84,43893,184.714,21328
2020-02-07 16:00:00,184.84,185.63,184.65,185.42,28488,185.196,14215
2020-02-07 17:00:00,185.42,185.46,184.9,185.15,19074,185.201,10034
2020-02-07 18:00:00,185.16,185.16,183.95,184.13,23098,184.532,11901
2020-02-07 19:00:00,184.13,184.17,182.82,184.0,35599,183.496,19611
2020-02-07 20:00:00,184.0,184.23,183.55,183.95,38284,183.901,22554
2020-02-10 14:30:00,183.51,184.85,183.25,184.78,34486,184.13,14387
2020-02-10 15:00:00,184.79,187.3,184.58,186.05,66814,186.089,33428
2020-02-10 16:00:00,186.05,187.25,186.04,187.14,31255,186.682,14855
2020-02-10 17:00:00,187.13,187.14,186.19,186.38,22582,186.595,10875
2020-02-10 18:00:00,186.39,187.29,186.39,186.83,18497,186.996,9252
2020-02-10 19:00:00,186.82,187.36,186.67,187.35,17560,186.943,9587
2020-02-10 20:00:00,187.33,188.84,187.32,188.74,53097,188.159,30403
2020-02-11 14:30:00,190.53,190.7,187.1,187.27,94230,189.028,45577
2020-02-11 15:00:00,187.27,189.25,187.27,188.51,62492,188.373,33956
2020-02-11 16:00:00,188.5,188.93,186.85,187.06,47033,187.797,25446
2020-02-11 17:00:00,187.07,187.3,186.28,187.0,39660,186.779,21135
2020-02-11 18:00:00,187.0,187.56,186.11,186.19,33714,186.921,17886
2020-02-11 19:00:00,186.2,186.38,184.65,184.75,56082,185.521,28394
2020-02-11 20:00:00,184.75,185.07,183.5,184.44,99512,184.305,54056
2020-02-12 14:30:00,185.6,185.84,181.85,182.89,90339,183.778,44031
2020-02-12 15:00:00,182.89,183.72,182.05,182.53,76885,182.81,40703
2020-02-12 16:00:00,182.54,184.94,182.54,184.26,61462,183.954,28799
2020-02-12 17:00:00,184.24,185.25,183.97,184.81,30843,184.631,15473
2020-02-12 18:00:00,184.81,184.99,183.79,184.01,26199,184.208,12485
2020-02-12 19:00:00,184.0,184.09,183.55,183.86,23143,183.881,12020
2020-02-12 20:00:00,183.86,184.89,183.59,184.72,47009,184.2,26995
2020-02-13 14:30:00,183.1,185.17,182.87,184.47,36324,184.133,17219
2020-02-13 15:00:00,184.48,185.58,183.8,185.53,33857,184.578,18962
2020-02-13 16:00:00,185.52,186.23,185.1,185.33,38512,185.664,18807
2020-02-13 17:00:00,185.32,185.6,184.33,184.36,23172,185.135,11357
2020-02-13 18:00:00,184.37,185.75,184.25,185.43,24230,185.077,12220
2020-02-13 19:00:00,185.41,185.69,182.92,184.3,84709,183.94,43331
2020-02-13 20:00:00,184.31,184.49,183.5,183.76,39185,183.89,22457
2020-02-14 14:30:00,183.21,183.94,182.65,182.96,32141,183.249,13496
2020-02-14 15:00:00,182.97,185.24,182.86,185.1,34888,184.184,17004
2020-02-14 16:00:00,185.12,185.13,184.41,184.43,16124,184.784,8532
2020-02-14 17:00:00,184.42,184.63,183.9,184.12,18017,184.201,9168
2020-02-14 18:00:00,184.12,184.6,184.05,184.23,14925,184.345,8419
2020-02-14 19:00:00,184.24,184.85,184.07,184.75,16698,184.552,9028
2020-02-14 20:00:00,184.75,185.41,184.33,185.35,36825,184.926,19989
2020-02-18 14:30:00,185.74,186.92,185.5,186.92,39412,186.167,17890
2020-02-18 15:00:00,186.91,187.6,186.45,186.81,41502,187.008,19835
2020-02-18 16:00:00,186.81,187.03,186.07,186.41,32034,186.621,14829
2020-02-18 17:00:00,186.41,186.96,186.2,186.65,16756,186.595,8744
2020-02-18 18:00:00,186.64,187.13,186.43,186.55,16507,186.78,8428
2020-02-18 19:00:00,186.56,187.49,186.3,187.39,20794,186.932,10603
2020-02-18 20:00:00,187.39,187.7,187.12,187.22,33803,187.378,19828
2020-02-19 14:30:00,188.06,188.18,186.47,187.36,35778,187.475,15263
2020-02-19 15:00:00,187.35,187.51,186.67,187.03,30472,187.098,15875
2020-02-19 16:00:00,187.04,187.66,186.94,187.25,24305,187.304,11417
2020-02-19 17:00:00,187.25,187.44,186.95,187.33,13967,187.17,7344
2020-02-19 18:00:00,187.33,187.47,187.22,187.39,10336,187.356,5791
2020-02-19 19:00:00,187.38,187.67,187.23,187.45,12842,187.48,7384
2020-02-19 20:00:00,187.46,187.74,186.9,187.28,31981,187.33,18740
2020-02-20 14:30:00,186.98,187.25,185.85,186.55,27909,186.555,13192
2020-02-20 15:00:00,186.54,186.89,185.97,186.3,30976,186.348,15400
2020-02-20 16:00:00,186.28,186.28,181.1,183.33,80989,183.535,43101
2020-02-20 17:00:00,183.31,183.46,182.27,183.42,38447,182.835,21198
2020-02-20 18:00:00,183.41,184.32,182.97,183.04,26498,183.556,14970
2020-02-20 19:00:00,183.05,184.73,183.04,184.19,26659,184.071,14321
2020-02-20 20:00:00,184.2,184.7,183.53,184.33,37481,184.25,22207
2020-02-21 14:30:00,183.17,183.5,178.23,180.06,90676,181.175,37685
2020-02-21 15:00:00,180.04,181.13,179.53,180.5,57351,180.303,30917
2020-02-21 16:00:00,180.52,181.06,179.91,179.95,34793,180.481,17965
2020-02-21 17:00:00,179.94,180.45,179.25,179.51,27562,179.836,14797
2020-02-21 18:00:00,179.5,179.8,177.52,178.25,42972,178.653,21424
2020-02-21 19:00:00,178.24,178.67,177.25,178.3,46129,177.991,23416
2020-02-21 20:00:00,178.29,179.2,177.5,178.56,66857,178.264,36628
2020-02-24 14:30:00,167.93,174.3,164.0,174.26,147606,169.849,68127
2020-02-24 15:00:00,174.22,174.55,171.18,172.95,95520,172.888,54859
2020-02-24 16:00:00,172.94,173.18,171.07,171.86,55875,172.128,31935
2020-02-24 17:00:00,171.83,172.44,170.7,171.71,38697,171.681,25015
2020-02-24 18:00:00,171.69,172.4,170.68,172.19,36507,171.576,21892
2020-02-24 19:00:00,172.18,173.99,171.23,173.86,42013,172.653,23864
2020-02-24 20:00:00,173.84,174.25,170.7,170.88,85581,172.339,48637
2020-02-25 14:30:00,174.19,174.84,172.08,173.4,64034,173.55,30678
2020-02-25 15:00:00,173.4,173.89,170.59,171.47,68594,172.225,37971
2020-02-25 16:00:00,171.44,172.52,169.88,172.27,68918,171.088,40022
2020-02-25 17:00:00,172.26,172.84,170.81,171.26,46556,171.887,27501
2020-02-25 18:00:00,171.24,171.75,169.48,169.51,48612,170.666,26455
2020-02-25 19:00:00,169.49,169.72,167.78,169.28,87014,168.769,49335
2020-02-25 20:00:00,169.33,170.69,167.64,168.05,111101,168.776,71556
2020-02-26 14:30:00,169.71,172.55,168.86,171.21,79678,170.86,38240
2020-02-26 15:00:00,171.19,173.26,170.57,172.71,73921,172.071,41445
2020-02-26 16:00:00,172.7,172.98,171.22,171.4,43356,172.284,24803
2020-02-26 17:00:00,171.41,171.63,169.16,170.69,49627,170.514,30575
2020-02-26 18:00:00,170.7,171.07,168.21,168.85,45416,169.647,30126
2020-02-26 19:00:00,168.84,170.52,168.5,169.3,43596,169.797,27757
2020-02-26 20:00:00,169.35,171.15,169.34,170.16,59847,170.317,39453
2020-02-27 14:30:00,163.37,166.66,162.5,165.97,115281,164.699,61949
2020-02-27 15:00:00,165.94,166.45,161.86,164.95,131553,164.423,80647
2020-02-27 16:00:00,164.91,166.47,163.4,165.09,86553,164.956,52820
2020-02-27 17:00:00,165.08,167.03,164.24,165.58,69508,165.742,44094
2020-02-27 18:00:00,165.57,166.49,163.03,163.44,67170,164.738,41923
2020-02-27 19:00:00,163.43,163.66,161.71,161.87,64094,162.658,38639
2020-02-27 20:00:00,161.88,162.71,157.98,158.0,149863,160.26,90864
2020-02-28 14:30:00,152.42,157.6,152.0,154.7,145830,154.971,73082
2020-02-28 15:00:00,154.75,158.6,153.64,158.54,126870,156.178,72782
2020-02-28 16:00:00,158.53,163.71,156.0,159.34,113649,159.622,62589
2020-02-28 17:00:00,159.31,162.1,158.1,161.93,62799,160.333,36627
2020-02-28 18:00:00,161.9,162.55,157.12,158.03,62358,159.888,37417
2020-02-28 19:00:00,157.98,161.46,156.57,159.01,69782,159.083,38988
2020-02-28 20:00:00,159.01,162.33,157.2,162.11,126189,159.299,76831
2020-03-02 14:30:00,164.85,166.57,163.73,165.23,90070,165.371,45878
2020-03-02 15:00:00,165.23,165.9,162.31,164.78,79396,164.226,45560
2020-03-02 16:00:00,164.78,168.53,164.4,168.51,82539,166.785,45867
2020-03-02 17:00:00,168.51,168.8,166.84,168.65,51367,167.943,30402
2020-03-02 18:00:00,168.65,168.75,166.43,167.13,35266,167.428,21089
2020-03-02 19:00:00,167.13,167.6,164.14,165.58,45361,166.061,26825
2020-03-02 20:00:00,165.61,172.92,165.53,172.85,108985,169.77,65674
2020-03-03 14:30:00,173.71,174.0,168.0,168.81,79980,171.168,36059
2020-03-03 15:00:00,168.8,175.0,168.67,171.7,110981,171.813,64825
2020-03-03 16:00:00,171.65,171.91,167.05,169.92,57337,169.162,32626
2020-03-03 17:00:00,169.91,170.48,167.5,168.1,39146,168.811,22161
2020-03-03 18:00:00,168.04,168.06,164.0,164.08,50142,165.615,25123
2020-03-03 19:00:00,164.08,165.45,162.26,164.82,75773,163.973,39794
2020-03-03 20:00:00,164.86,167.35,163.54,164.38,106616,165.207,68435
2020-03-04 14:30:00,168.48,169.28,165.94,167.36,59667,167.65,28905
2020-03-04 15:00:00,167.34,168.9,166.45,166.87,50551,167.644,28505
2020-03-04 16:00:00,166.89,167.65,165.62,166.01,39166,166.665,23215
2020-03-04 17:00:00,166.04,168.02,166.03,168.02,29361,166.749,16902
2020-03-04 18:00:00,168.01,168.8,167.6,167.95,32575,168.11,18684
2020-03-04 19:00:00,167.95,168.64,167.3,167.87,36519,167.911,20856
2020-03-04 20:00:00,167.86,170.7,167.57,170.54,98174,169.327,61518
2020-03-05 14:30:00,166.02,167.82,165.69,167.1,48295,166.729,24871
2020-03-05 15:00:00,167.09,169.67,166.43,169.06,47414,168.301,27795
2020-03-05 16:00:00,169.07,170.87,167.94,168.36,46313,169.657,27083
2020-03-05 17:00:00,168.37,168.78,166.13,166.8,40249,167.257,23591
2020-03-05 18:00:00,166.78,168.49,166.46,167.8,38272,167.402,24440
2020-03-05 19:00:00,167.78,167.97,166.6,167.18,31397,167.296,20307
2020-03-05 20:00:00,167.21,167.61,165.69,166.24,86694,166.458,56750
2020-03-06 14:30:00,162.61,163.11,159.67,160.59,77375,161.496,38622
2020-03-06 15:00:00,160.59,162.44,159.08,161.39,92536,160.817,53928
2020-03-06 16:00:00,161.4,161.98,160.12,160.36,49536,161.009,33349
2020-03-06 17:00:00,160.36,160.58,159.0,159.55,53121,159.782,30229
2020-03-06 18:00:00,159.55,160.78,158.76,158.93,49161,159.677,26960
2020-03-06 19:00:00,158.92,158.98,156.56,157.04,67517,157.734,40422
2020-03-06 20:00:00,157.03,163.03,156.0,161.57,140316,159.4,84513
2020-03-09 13:30:00,150.77,156.93,150.0,155.11,78125,152.459,30943
2020-03-09 14:00:00,155.14,157.75,153.48,154.32,106199,155.326,60159
2020-03-09 15:00:00,154.31,157.43,154.31,156.49,67547,155.967,40460
2020-03-09 16:00:00,156.49,157.33,154.36,154.9,44459,155.795,26472
2020-03-09 17:00:00,154.98,155.68,152.05,152.5,44855,153.783,25670
2020-03-09 18:00:00,152.54,153.98,151.32,153.05,59515,152.537,36549
2020-03-09 19:00:00,153.08,154.94,150.5,150.62,125571,153.059,78512
2020-03-10 13:30:00,158.12,158.3,155.38,156.86,62945,156.777,26641
2020-03-10 14:00:00,156.84,159.01,154.77,154.79,69622,157.388,37695
2020-03-10 15:00:00,154.78,156.19,152.58,153.94,69043,154.212,39153
2020-03-10 16:00:00,153.95,156.94,153.95,155.69,47807,155.79,27754
2020-03-10 17:00:00,155.71,157.06,154.08,154.59,50009,155.596,30473
2020-03-10 18:00:00,154.64,158.07,153.41,157.21,53969,155.78,32035
2020-03-10 19:00:00,157.21,161.03,156.79,161.03,119860,158.902,71312
2020-03-11 13:30:00,157.22,157.7,155.01,156.64,53811,156.392,24685
2020-03-11 14:00:00,156.63,157.24,154.55,155.2,55355,155.776,30493
2020-03-11 15:00:00,155.19,155.69,153.94,154.86,42361,154.652,25032
2020-03-11 16:00:00,154.89,156.72,153.65,154.02,45843,155.19,24559
2020-03-11 17:00:00,154.03,154.47,152.93,154.18,40739,153.672,23087
2020-03-11 18:00:00,154.21,154.6,152.32,152.72,58306,153.2,35150
2020-03-11 19:00:00,152.76,155.72,151.15,153.56,119047,153.351,71959
2020-03-12 13:30:00,145.85,149.93,141.59,147.26,91580,144.929,34020
2020-03-12 14:00:00,147.25,147.51,143.53,146.52,120722,145.311,70540
2020-03-12 15:00:00,146.56,146.6,141.74,143.23,81206,143.657,48631
2020-03-12 16:00:00,143.2,149.93,141.07,148.06,84662,144.076,48286
2020-03-12 17:00:00,148.06,153.47,143.91,147.26,77112,147.904,42571
2020-03-12 18:00:00,147.25,147.88,142.91,143.17,62499,144.444,37937
2020-03-12 19:00:00,143.24,145.16,138.58,138.76,158751,142.11,90618
2020-03-13 13:30:00,147.54,148.67,143.0,144.67,101962,145.866,49407
2020-03-13 14:00:00,144.64,147.78,143.0,143.17,100553,145.798,59913
2020-03-13 15:00:00,143.13,145.4,140.73,144.37,84276,143.207,47689
2020-03-13 16:00:00,144.33,146.52,142.4,144.9,65323,144.421,38805
2020-03-13 17:00:00,144.93,147.47,143.52,146.65,54582,145.973,31014
2020-03-13 18:00:00,146.63,146.66,143.1,144.7,58294,144.771,35215
2020-03-13 19:00:00,144.64,161.91,141.99,158.85,175621,150.95,100123
2020-03-16 13:30:00,140.07,144.2,137.49,142.53,81084,140.012,30962
2020-03-16 14:00:00,142.51,147.77,141.25,145.64,112617,144.491,61371
2020-03-16 15:00:00,145.53,149.35,145.0,146.07,81176,147.079,41403
2020-03-16 16:00:00,146.05,146.62,142.45,142.51,58384,144.631,31866
2020-03-16 17:00:00,142.5,143.69,140.22,140.78,61413,141.802,34961
2020-03-16 18:00:00,140.76,144.48,138.15,142.9,74939,141.494,41395
2020-03-16 19:00:00,142.89,144.3,135.0,135.41,168240,139.207,84817
2020-03-17 13:30:00,140.0,141.46,135.42,136.31,83714,138.206,36790
2020-03-17 14:00:00,136.34,142.98,135.0,142.11,106658,139.32,53282
2020-03-17 15:00:00,142.08,146.0,142.0,145.52,91342,144.278,42879
2020-03-17 16:00:00,145.5,147.5,141.39,143.27,77023,144.739,38422
2020-03-17 17:00:00,143.28,145.48,140.5,144.6,53452,143.147,26847
2020-03-17 18:00:00,144.63,146.92,143.29,145.52,62639,145.348,32126
2020-03-17 19:00:00,145.53,147.49,142.01,146.57,121898,145.303,71607
2020-03-18 13:30:00,137.32,144.06,136.8,143.07,79186,140.465,39603
2020-03-18 14:00:00,143.1,146.0,141.66,142.34,74808,143.865,41588
